instance,output,time
bmc/sat_12.transcendental.k0.smt2,unsat,0.04
metitarski/sqrt-problem-Melquiond2.smt2,unsat,0.02
metitarski/sin-problem-7-weak2.smt2,timeout,1000
bmc/nav_14.transcendental.k1.smt2,unsat,0.01
metitarski/nfm-middle-right-verify-3.smt2,unsat,0.11
bmc/nav_16.transcendental.k4.smt2,unsat,0.03
bmc/nav_21.transcendental.k5.smt2,unsat,17.2
dreal-conv/flyspeck/532.smt2,timeout,1000
bmc/dumortier_llibre_artes_ex_5_2.transcendental.k2.smt2,sat,0.02
metitarski/sqrt-cos-problem-2.smt2,unsat,1.06
dreal-conv/flyspeck/121.smt2,timeout,1000
metitarski/sin-3426-1b.smt2,unsat,151.31
metitarski/Arthan1A.smt2,timeout,1000
metitarski/tan-2-2var-weak2.smt2,error: yices_smt2: /build/libpoly0-udZsPE/libpoly0-2.0/src/polynomial/coefficient.c:3054: coefficient_resolve_algebraic: Assertion `coefficient_is_univariate(A_alg)' failed. :: Command exited with non-zero status 21 :: 0.16,0.16
dreal-conv/flyspeck/628.smt2,timeout,1000
dreal-conv/flyspeck/330.smt2,timeout,1000
bmc/nav_12.transcendental.k10.smt2,unsat,0.27
bmc/sat_01.transcendental.k5.smt2,unsat,0.39
metitarski/log-upper-22.smt2,unsat,0.02
dreal-conv/flyspeck/638.smt2,timeout,1000
bmc/ahmadi_parrilo_kristic.transcendental.k0.smt2,unsat,0.01
metitarski/cos-error-analysis-4.smt2,sat (delta),0.02
dreal-conv/flyspeck/91.smt2,timeout,1000
metitarski/Chua-1-IL-L.smt2,unsat,0.03
dreal-conv/flyspeck/222.smt2,timeout,1000
metitarski/sin-cos-problem-5.smt2,sat (delta),0.05
metitarski/trigpoly-352-2-weak.smt2,error: Command exited with non-zero status 1 :: 1.98,1.98
metitarski/atan-problem-2-weakestT.smt2,timeout,1000
dreal-conv/flyspeck/351.smt2,timeout,1000
bmc/WBS_blue_faulty_arch4_01_p0.transcendental.k4.smt2,unsat,0.1
metitarski/tan-problem-1-sin-weak.smt2,sat (delta),0.09
bmc/heater_11.transcendental.k2.smt2,unsat,0.39
dreal-conv/tests/kinematic_misc_30.smt2,timeout,1000
dreal-conv/flyspeck/170.smt2,timeout,1000
dreal-conv/flyspeck/683.smt2,timeout,1000
metitarski/two-variable-problem-6.smt2,sat (delta),0.03
bmc/strogatz_ex_6_8_3.transcendental.k10.smt2,timeout,1000
dreal-conv/tests/kinematic_arm_2DOF_1l_5.smt2,error: yices_smt2: /build/libpoly0-udZsPE/libpoly0-2.0/src/number/value.c:958: lp_value_to_double: Assertion `0' failed. :: Command exited with non-zero status 21 :: 0.28,0.28
metitarski/sin-recip-4.smt2,unsat,0.21
dreal-conv/flyspeck/274.smt2,timeout,1000
bmc/nav_13.transcendental.k2.smt2,unsat,0.02
dreal-conv/flyspeck/727.smt2,timeout,1000
bmc/dumortier_llibre_artes_ex_10_15_i.transcendental.k0.smt2,unsat,0.01
bmc/forsman_phd_ex_6_14_page_119.transcendental.k3.smt2,sat,0.01
dreal-conv/flyspeck/729.smt2,timeout,1000
metitarski/abs-problem-5-weak.smt2,unsat,0.04
bmc/forsman_phd_ex_6_1_page_99.transcendental.k1.smt2,unsat,0.01
metitarski/cos-power-1-weak.smt2,timeout,1000
bmc/collin_goriely_page_60.transcendental.k5.smt2,sat,0.02
metitarski/exp-lower-17.smt2,unsat,0.01
dreal-conv/flyspeck/903.smt2,timeout,1000
dreal-conv/flyspeck/87.smt2,timeout,1000
bmc/vinograd_system_chicone_1_145_page_80.transcendental.k0.smt2,unsat,0.01
bmc/shimizu_morioka_system.transcendental.k4.smt2,sat (delta),0.39
dreal-conv/flyspeck/712.smt2,timeout,1000
metitarski/log-upper-18.smt2,unsat,0.02
dreal-conv/flyspeck/608.smt2,timeout,1000
dreal-conv/flyspeck/184.smt2,timeout,1000
metitarski/sqrt-problem-13-sqrt3.smt2,timeout,1000
bmc/strogatz_ex_6_6_2_limit_cycle.transcendental.k0.smt2,unsat,0.01
dreal-conv/flyspeck/905.smt2,timeout,1000
metitarski/exp-fun-ineq-b-corrected.smt2,unsat,0.08
bmc/darboux_christoffel_int_goriely_page_58.transcendental.k3.smt2,sat (delta),0.17
metitarski/KeYmaera_damped_pendulum.smt2,timeout,1000
bmc/heater_02.transcendental.k5.smt2,timeout,1000
bmc/arrowsmith_and_place_fig_3_1_page_72.transcendental.k3.smt2,timeout,1000
dreal-conv/flyspeck/110.smt2,timeout,1000
dreal-conv/flyspeck/450.smt2,timeout,1000
dreal-conv/flyspeck/623.smt2,timeout,1000
bmc/prajna_phd_thesis_2_4_1_page_31.transcendental.k10.smt2,sat (delta),0.04
metitarski/tan-problem-5-weak.smt2,timeout,1000
bmc/ben_sassi_girard_sankaranarayanan_2014_fitzhugh-nagumo.transcendental.k10.smt2,sat (delta),0.04
bmc/wiggins_ex_17_1_2.transcendental.k2.smt2,sat (delta),0.04
dreal-conv/flyspeck/190.smt2,timeout,1000
bmc/strogatz_ex_6_3_2.transcendental.k4.smt2,timeout,1000
bmc/dumortier_llibre_artes_ex_10_15_i.transcendental.k10.smt2,timeout,1000
bmc/hamiltonian_system_1.transcendental.k10.smt2,sat (delta),0.14
metitarski/trigpoly-356-4a.smt2,timeout,1000
metitarski/log-lower-21.smt2,unsat,0.01
bmc/dumortier_llibre_artes_ex_5_2.transcendental.k10.smt2,"error: yices_smt2: /build/libpoly0-udZsPE/libpoly0-2.0/src/utils/assignment.c:125: lp_assignment_get_value_approx: Assertion `lp_assignment_get_value(m, x)->type != LP_VALUE_NONE' failed. :: Command exited with non-zero status 21 :: 0.03",0.03
dreal-conv/flyspeck/254.smt2,timeout,1000
metitarski/Chua-2-IL-U-sincos.smt2,unsat,0.74
metitarski/Nichols-Plot-Inverted-Pendulum-Fails-2-1.smt2,unsat,0.02
dreal-conv/tests/07.smt2,unsat,0.02
dreal-conv/flyspeck/754.smt2,timeout,1000
metitarski/abs-problem-12.smt2,unsat,0.02
bmc/heater_05.transcendental.k3.smt2,unsat,0.4
dreal-conv/flyspeck/234.smt2,timeout,1000
metitarski/bottom-plate-mixer.smt2,timeout,1000
bmc/fedor_08.smt2,sat,0.01
dreal-conv/flyspeck/599.smt2,timeout,1000
dreal-conv/flyspeck/567.smt2,timeout,1000
bmc/dumortier_llibre_artes_ex_5_2.transcendental.k1.smt2,sat,0.01
bmc/arrowsmith_and_place_fig_3_5c_page_79.transcendental.k10.smt2,error: yices_smt2: /build/libpoly0-udZsPE/libpoly0-2.0/src/polynomial/coefficient.c:3054: coefficient_resolve_algebraic: Assertion `coefficient_is_univariate(A_alg)' failed. :: Command exited with non-zero status 21 :: 0.08,0.08
metitarski/cos-problem-12.smt2,timeout,1000
dreal-conv/tests/kinematic_misc_8.smt2,timeout,1000
metitarski/sin-cos-2var4.smt2,timeout,1000
metitarski/trigpoly-3515-3.smt2,timeout,1000
metitarski/cos-error-analysis-2.smt2,sat (delta),0.01
dreal-conv/flyspeck/771.smt2,timeout,1000
dreal-conv/flyspeck/239.smt2,timeout,1000
metitarski/trigpoly-352-2.smt2,error: Command exited with non-zero status 1 :: 88.89,88.89
bmc/sat_02.transcendental.k0.smt2,unsat,0.01
dreal-conv/flyspeck/214.smt2,timeout,1000
dreal-conv/flyspeck/539.smt2,timeout,1000
metitarski/atan-vega-3-weak.smt2,timeout,1000
dreal-conv/flyspeck/847.smt2,timeout,1000
dreal-conv/flyspeck/40.smt2,timeout,1000
bmc/heater_02.transcendental.k1.smt2,unsat,0.04
bmc/dai_gan_xhia_zhan_jsc14_ex2.transcendental.k4.smt2,sat (delta),1.46
bmc/nav_01.transcendental.k1.smt2,unsat,0.02
bmc/strogatz_ex_7_3_5.transcendental.k3.smt2,timeout,1000
metitarski/trigpoly-356-4b.smt2,sat (delta),3.05
dreal-conv/flyspeck/155.smt2,timeout,1000
metitarski/log-upper-11.smt2,unsat,0.01
dreal-conv/tests/kinematic_misc_19.smt2,timeout,1000
bmc/dumortier_llibre_artes_ex_10_11.transcendental.k10.smt2,error: yices_smt2: /build/libpoly0-udZsPE/libpoly0-2.0/src/number/value.c:958: lp_value_to_double: Assertion `0' failed. :: Command exited with non-zero status 21 :: 439.88,439.88
bmc/nav_03.transcendental.k4.smt2,unsat,0.03
bmc/sat_06.transcendental.k5.smt2,unsat,0.66
bmc/dumortier_llibre_artes_ex_1_11a.transcendental.k5.smt2,sat,0.02
dreal-conv/flyspeck/324.smt2,timeout,1000
bmc/sat_14.transcendental.k2.smt2,unsat,15.39
bmc/heater_02.transcendental.k3.smt2,timeout,1000
bmc/nav_04.transcendental.k10.smt2,unsat,0.7
metitarski/exp-lower-5.smt2,unsat,0.01
bmc/van_der_pol_fourth_quadrant.transcendental.k4.smt2,timeout,1000
bmc/arrowsmith_and_place_fig_3_9_page_83.transcendental.k3.smt2,sat (delta),24.27
bmc/dai_gan_xhia_zhan_jsc14_ex5.transcendental.k2.smt2,sat (delta),0.02
metitarski/trigpoly-3514-3.smt2,timeout,1000
dreal-conv/tests/kinematic_arm_2DOF_3l_4.smt2,timeout,1000
dreal-conv/flyspeck/682.smt2,timeout,1000
dreal-conv/flyspeck/803.smt2,timeout,1000
dreal-conv/flyspeck/907.smt2,timeout,1000
bmc/nav_21.transcendental.k2.smt2,unsat,0.02
bmc/nav_19.transcendental.k10.smt2,unsat,0.22
dreal-conv/flyspeck/661.smt2,timeout,1000
dreal-conv/flyspeck/368.smt2,timeout,1000
dreal-conv/flyspeck/125.smt2,timeout,1000
metitarski/KeYmaera_damped_pendulum_general.smt2,error: Command exited with non-zero status 1 :: 1.81,1.81
metitarski/trigpoly-352-1-weak.smt2,sat (delta),14.5
bmc/sat_15.transcendental.k4.smt2,unsat,52.13
bmc/sat_10.transcendental.k2.smt2,unsat,4.1
dreal-conv/flyspeck/766.smt2,timeout,1000
dreal-conv/flyspeck/207.smt2,timeout,1000
dreal-conv/flyspeck/269.smt2,timeout,1000
dreal-conv/flyspeck/203.smt2,timeout,1000
dreal-conv/flyspeck/572.smt2,timeout,1000
dreal-conv/flyspeck/578.smt2,timeout,1000
dreal-conv/flyspeck/489.smt2,timeout,1000
dreal-conv/flyspeck/671.smt2,timeout,1000
metitarski/sqrt-problem-1.smt2,unsat,0.01
bmc/man_maccallum_goriely_page_57.transcendental.k5.smt2,sat,0.02
dreal-conv/flyspeck/691.smt2,timeout,1000
bmc/nav_14.transcendental.k5.smt2,unsat,0.67
dreal-conv/tests/kinematic_misc_9.smt2,sat (delta),0.7
metitarski/Chua.smt2,unsat,0.04
bmc/sat_10.transcendental.k4.smt2,unsat,20.63
metitarski/sin-cos-problem-diff2b.smt2,timeout,1000
metitarski/sqrt-problem-8.smt2,unsat,0.04
metitarski/ground-problem-12.smt2,unsat,0.01
bmc/WBS_blue_faulty_arch2_01_p1.transcendental.k3.smt2,sat (delta),0.28
dreal-conv/flyspeck/462.smt2,timeout,1000
metitarski/sin-problem-10-2-sqrt.smt2,timeout,1000
metitarski/atan-error-analysis-1.smt2,sat (delta),0.03
dreal-conv/flyspeck/197.smt2,timeout,1000
bmc/unstable_unit_circle1.transcendental.k5.smt2,timeout,1000
bmc/heater_01.transcendental.k3.smt2,unsat,0.15
bmc/WBS_blue_faulty_arch2_01_p0.transcendental.k5.smt2,unsat,0.07
dreal-conv/flyspeck/23.smt2,timeout,1000
dreal-conv/flyspeck/820.smt2,timeout,1000
metitarski/math-overflow-problem-1.smt2,unsat,4.2
dreal-conv/flyspeck/454.smt2,timeout,1000
bmc/nav_10.transcendental.k10.smt2,unsat,0.48
dreal-conv/flyspeck/829.smt2,sat (delta),328.11
metitarski/log-lower-20.smt2,unsat,0.04
dreal-conv/flyspeck/808.smt2,timeout,1000
metitarski/exp-lower-2.smt2,unsat,0.01
dreal-conv/flyspeck/659.smt2,timeout,1000
bmc/heater_14.transcendental.k5.smt2,timeout,1000
bmc/WBS_blue_faulty_arch4_02_p0.transcendental.k4.smt2,unsat,1.13
bmc/dai_gan_xhia_zhan_jsc14_ex1.transcendental.k5.smt2,sat,0.01
metitarski/trig-squared3.smt2,timeout,1000
dreal-conv/flyspeck/21.smt2,timeout,1000
bmc/stable_limit_cycle2.transcendental.k5.smt2,segfault,0.76
metitarski/exp-problem-6.smt2,unsat,0.02
dreal-conv/flyspeck/854.smt2,sat (delta),0.8
dreal-conv/flyspeck/562.smt2,timeout,1000
bmc/arrowsmith_and_place_fig_1_35_page_17.transcendental.k3.smt2,sat (delta),0.07
dreal-conv/flyspeck/790.smt2,sat (delta),2.35
bmc/man_maccallum_goriely_page_57.transcendental.k2.smt2,sat,0.02
dreal-conv/flyspeck/810.smt2,timeout,1000
metitarski/Nichols-Plot-Disk-Drive-Meets-1-3.smt2,unsat,0.08
bmc/bhatia_szego_ex_2_4_page_68.transcendental.k4.smt2,unsat,1.41
dreal-conv/flyspeck/177.smt2,timeout,1000
dreal-conv/flyspeck/236.smt2,timeout,1000
metitarski/exp-lower-16.smt2,unsat,0.01
bmc/unstable_unit_circle3.transcendental.k5.smt2,timeout,1000
dreal-conv/flyspeck/386.smt2,timeout,1000
dreal-conv/flyspeck/390.smt2,timeout,1000
metitarski/ground-problem-10.smt2,unsat,0.01
dreal-conv/flyspeck/459.smt2,timeout,1000
dreal-conv/flyspeck/322.smt2,timeout,1000
dreal-conv/flyspeck/851.smt2,timeout,1000
metitarski/tan-problem-5.smt2,sat (delta),0.12
bmc/hamiltonian_system_1.transcendental.k2.smt2,sat (delta),0.13
dreal-conv/flyspeck/850.smt2,timeout,1000
metitarski/polypaver-sqrt43_B.smt2,unsat,0.02
bmc/sat_04.transcendental.k0.smt2,unsat,0.01
bmc/nav_09.transcendental.k2.smt2,unsat,0.02
metitarski/Chua-1-IL-U-sincos.smt2,unsat,0.02
metitarski/sqrt-1mcosq-5.smt2,timeout,1000
bmc/wiggins_ex_18_1_2.transcendental.k0.smt2,unsat,0.01
bmc/mirko_example_01.k0.smt2,unsat,0.02
metitarski/tan-1-1var.smt2,sat (delta),12.89
bmc/shimizu_morioka_system.transcendental.k2.smt2,sat (delta),0.01
dreal-conv/tests/kinematic_misc_21.smt2,timeout,1000
metitarski/sin-cos-346-a-sqrt.smt2,unsat,0.61
metitarski/log-upper-22-sqrt.smt2,unsat,0.02
dreal-conv/flyspeck/547.smt2,timeout,1000
bmc/strogatz_ex_6_8_3.transcendental.k5.smt2,sat,0.02
dreal-conv/flyspeck/63.smt2,timeout,1000
bmc/mirko_example_03.k4.smt2,unsat,0.1
metitarski/sqrt-circles-2.smt2,unsat,0.05
bmc/arrowsmith_and_place_fig_3_5c_page_79.transcendental.k5.smt2,unsat,162.92
metitarski/two-variable-problem-3-weak.smt2,timeout,1000
dreal-conv/flyspeck/231.smt2,timeout,1000
metitarski/polypaver-sqrt-circles-2a.smt2,unsat,0.05
metitarski/log-lower-20-weak2.smt2,unsat,0.04
dreal-conv/flyspeck/664.smt2,timeout,1000
bmc/stable_limit_cycle2.transcendental.k1.smt2,unsat,0.02
metitarski/sin-problem-8.smt2,unsat,0.05
bmc/arrowsmith_and_place_fig_1_32_page_14.transcendental.k4.smt2,sat (delta),0.11
dreal-conv/flyspeck/594.smt2,timeout,1000
metitarski/Colpitts-BJT-1-VC2+VC1.smt2,unsat,9.98
bmc/wiggins_ex_18_1_2.transcendental.k5.smt2,sat,0.02
dreal-conv/flyspeck/79.smt2,timeout,1000
dreal-conv/flyspeck/424.smt2,timeout,1000
bmc/heater_03.transcendental.k1.smt2,unsat,0.02
dreal-conv/flyspeck/822.smt2,timeout,1000
dreal-conv/flyspeck/333.smt2,timeout,1000
dreal-conv/flyspeck/268.smt2,timeout,1000
bmc/WBS_blue_faulty_arch2_03_p1.transcendental.k1.smt2,sat (delta),0.36
dreal-conv/flyspeck/139.smt2,timeout,1000
bmc/heater_12.transcendental.k4.smt2,unsat,11.46
bmc/ben_sassi_girard_sankaranarayanan_2014_fitzhugh-nagumo.transcendental.k3.smt2,sat (delta),0.01
metitarski/trigpoly-355-3.smt2,unsat,0.01
metitarski/trigpoly-356-5a-pi.smt2,unsat,0.01
metitarski/exp-problem-3.smt2,unsat,0.01
bmc/wiggins_ex_18_1_2.transcendental.k2.smt2,error: Command terminated by signal 8 :: 0.88,0.88
bmc/unstable_unit_circle1.transcendental.k10.smt2,error: yices_smt2: /build/libpoly0-udZsPE/libpoly0-2.0/src/number/value.c:958: lp_value_to_double: Assertion `0' failed. :: Command exited with non-zero status 21 :: 0.36,0.36
bmc/nav_20.transcendental.k2.smt2,unsat,0.02
dreal-conv/flyspeck/753.smt2,timeout,1000
metitarski/exp-upper-2.smt2,unsat,0.01
bmc/WBS_blue_faulty_arch2_01_p1.transcendental.k5.smt2,sat (delta),0.07
bmc/freezer.k5.smt2,unsat,0.04
bmc/freezer.k10.smt2,timeout,1000
dreal-conv/flyspeck/611.smt2,timeout,1000
bmc/darboux_christoffel_int_goriely_page_58.transcendental.k1.smt2,unsat,0.01
bmc/heater_09.transcendental.k3.smt2,unsat,2.64
dreal-conv/flyspeck/617.smt2,timeout,1000
bmc/strogatz_ex_6_6_2_limit_cycle.transcendental.k3.smt2,error: yices_smt2: /build/libpoly0-udZsPE/libpoly0-2.0/src/polynomial/coefficient.c:3054: coefficient_resolve_algebraic: Assertion `coefficient_is_univariate(A_alg)' failed. :: Command exited with non-zero status 21 :: 0.05,0.05
dreal-conv/tests/atan2_03.smt2,unsat,0.04
dreal-conv/flyspeck/344.smt2,timeout,1000
dreal-conv/flyspeck/726.smt2,timeout,1000
metitarski/Nichols-Plot-Inverted-Pendulum-Fails-3-1.smt2,unsat,0.01
dreal-conv/flyspeck/402.smt2,timeout,1000
metitarski/cos-problem-10.smt2,sat (delta),76.14
bmc/sat_08.transcendental.k4.smt2,unsat,9.36
dreal-conv/flyspeck/313.smt2,timeout,1000
bmc/nav_05.transcendental.k10.smt2,timeout,1000
metitarski/Chua-2-VC1-U-sincos.smt2,unsat,0.25
bmc/fitzhugh_nagumo_ben_sassi_girard_2.transcendental.k5.smt2,sat (delta),0.04
metitarski/exp-upper-16.smt2,unsat,0.03
metitarski/Nichols-Plot-Inverted-Pendulum-Meets-2-1.smt2,unsat,0.02
metitarski/log-upper-20.smt2,unsat,0.03
metitarski/exp-fun-ineq-c-I-15.smt2,sat (delta),1.13
dreal-conv/flyspeck/434.smt2,timeout,1000
bmc/unstable_unit_circle3.transcendental.k1.smt2,sat (delta),0.03
bmc/lotka_volterra_fourth_quadrant.transcendental.k3.smt2,unsat,0.01
metitarski/sin-problem-18.smt2,timeout,1000
dreal-conv/flyspeck/132.smt2,timeout,1000
bmc/WBS_blue_faulty_arch2_02_p0.transcendental.k0.smt2,unsat,0.02
metitarski/atan-problem-2-sqrt-weakest21.smt2,timeout,1000
dreal-conv/flyspeck/144.smt2,timeout,1000
bmc/sat_13.transcendental.k10.smt2,unsat,73.62
dreal-conv/flyspeck/811.smt2,timeout,1000
dreal-conv/flyspeck/129.smt2,timeout,1000
dreal-conv/flyspeck/102.smt2,timeout,1000
metitarski/trigpoly-356-3b.smt2,timeout,1000
bmc/djaballah_chaputot_kieffer_boussou_2015_ex1.transcendental.k0.smt2,unsat,0.01
dreal-conv/flyspeck/627.smt2,timeout,1000
metitarski/asin-7.smt2,unsat,0.09
metitarski/sin-index-2.smt2,unsat,0.01
bmc/nav_08.transcendental.k10.smt2,timeout,1000
bmc/sat_10.transcendental.k10.smt2,timeout,1000
dreal-conv/flyspeck/294.smt2,timeout,1000
metitarski/atan-problem-8.smt2,sat (delta),0.09
bmc/nav_07.transcendental.k5.smt2,sat (delta),0.06
metitarski/Chua-1-VC2-U.smt2,unsat,0.04
dreal-conv/flyspeck/365.smt2,timeout,1000
dreal-conv/flyspeck/642.smt2,timeout,1000
bmc/dumortier_llibre_artes_ex_1_11a.transcendental.k0.smt2,unsat,0.01
dreal-conv/flyspeck/738.smt2,timeout,1000
bmc/nav_04.transcendental.k0.smt2,unsat,0.01
dreal-conv/flyspeck/688.smt2,timeout,1000
dreal-conv/flyspeck/336.smt2,timeout,1000
bmc/nav_12.transcendental.k0.smt2,unsat,0.01
bmc/arrowsmith_and_place_fig_1_31_page_14.transcendental.k2.smt2,unsat,0.01
dreal-conv/flyspeck/798.smt2,timeout,1000
metitarski/exp-pi.smt2,unsat,0.01
dreal-conv/flyspeck/613.smt2,timeout,1000
metitarski/sqrt-circles-3.smt2,unsat,0.08
dreal-conv/flyspeck/120.smt2,timeout,1000
metitarski/sqrt-problem-13-sqrt2.smt2,timeout,1000
metitarski/sqrt-1mcosq-4.smt2,unsat,98.13
bmc/nav_01.transcendental.k2.smt2,unsat,0.03
bmc/stable_limit_cycle1.transcendental.k10.smt2,timeout,1000
bmc/stable_limit_cycle2.transcendental.k3.smt2,timeout,1000
dreal-conv/tests/kinematic_misc_10.smt2,error: Command exited with non-zero status 1 :: 0.44,0.44
dreal-conv/flyspeck/94.smt2,timeout,1000
dreal-conv/flyspeck/405.smt2,timeout,1000
dreal-conv/flyspeck/126.smt2,timeout,1000
dreal-conv/flyspeck/200.smt2,timeout,1000
bmc/WBS_blue_faulty_arch4_01_p1.transcendental.k10.smt2,unsat,0.11
dreal-conv/flyspeck/78.smt2,timeout,1000
dreal-conv/tests/kinematic_arm_2DOF_1l_4.smt2,unsat,24.31
bmc/sat_15.transcendental.k5.smt2,unsat,69.05
bmc/darboux_christoffel_int_goriely_page_58.transcendental.k10.smt2,error: yices_smt2: /build/libpoly0-udZsPE/libpoly0-2.0/src/polynomial/coefficient.c:3054: coefficient_resolve_algebraic: Assertion `coefficient_is_univariate(A_alg)' failed. :: Command exited with non-zero status 21 :: 0.03,0.03
metitarski/tan-problem-6.smt2,sat (delta),0.04
dreal-conv/flyspeck/841.smt2,timeout,1000
metitarski/sin-problem-6.smt2,unsat,0.02
metitarski/sin-problem-1-weak.smt2,unsat,0.04
metitarski/log-upper-18-sqrt-weak2.smt2,unsat,0.03
dreal-conv/flyspeck/589.smt2,timeout,1000
dreal-conv/tests/fedor_09.smt2,sat,0.01
dreal-conv/powersystems/dreal_file_6_25.smt2,sat (delta),0.01
bmc/nav_04.transcendental.k5.smt2,unsat,0.1
bmc/collin_goriely_page_60.transcendental.k4.smt2,sat (delta),0.05
dreal-conv/flyspeck/20.smt2,timeout,1000
dreal-conv/flyspeck/689.smt2,timeout,1000
bmc/nav_01.transcendental.k10.smt2,unsat,0.63
metitarski/exp-ln-2-sqrt-weak2.smt2,unsat,0.01
metitarski/sin-cos-problem-7.smt2,timeout,1000
bmc/dumortier_llibre_artes_ex_1_9b.transcendental.k4.smt2,timeout,1000
bmc/cfa_test0010.k4.smt2,unsat,0.03
dreal-conv/flyspeck/684.smt2,timeout,1000
dreal-conv/flyspeck/50.smt2,timeout,1000
dreal-conv/flyspeck/167.smt2,timeout,1000
dreal-conv/flyspeck/612.smt2,timeout,1000
metitarski/log-upper-18-sqrt.smt2,unsat,0.02
dreal-conv/flyspeck/163.smt2,timeout,1000
dreal-conv/flyspeck/15.smt2,timeout,1000
metitarski/abs-problem-9.smt2,unsat,0.02
metitarski/atan-vega-2.smt2,timeout,1000
metitarski/tan-1-1var-pi.smt2,unsat,1.79
bmc/ben_sassi_girard_sankaranarayanan_2014_fitzhugh-nagumo.transcendental.k4.smt2,sat (delta),0.22
metitarski/Chua-2-VC2-U.smt2,unsat,0.37
metitarski/sin-cos-2var7.smt2,timeout,1000
metitarski/log-nest-exp-twovars.smt2,sat (delta),0.04
dreal-conv/flyspeck/723.smt2,timeout,1000
dreal-conv/flyspeck/548.smt2,timeout,1000
dreal-conv/flyspeck/104.smt2,timeout,1000
bmc/arrowsmith_and_place_fig_3_9_page_83.transcendental.k4.smt2,sat (delta),34.61
bmc/strogatz_ex_6_8_3.transcendental.k4.smt2,sat (delta),39.1
bmc/WBS_blue_faulty_arch4_03_p0.transcendental.k5.smt2,unsat,5.57
bmc/unstable_unit_circle1.transcendental.k3.smt2,timeout,1000
bmc/ahmadi_parrilo_kristic.transcendental.k1.smt2,sat,0.01
bmc/nav_10.transcendental.k1.smt2,unsat,0.01
metitarski/tan-problem-8.smt2,unsat,0.03
bmc/WBS_blue_faulty_arch2_03_p0.transcendental.k2.smt2,unsat,7.51
dreal-conv/flyspeck/68.smt2,timeout,1000
bmc/WBS_blue_faulty_arch4_01_p1.transcendental.k4.smt2,unsat,0.04
bmc/heater_05.transcendental.k5.smt2,unsat,102.01
bmc/nav_03.transcendental.k10.smt2,unsat,0.21
metitarski/trig-squared1.smt2,timeout,1000
dreal-conv/tests/06.smt2,sat (delta),273.19
dreal-conv/flyspeck/159.smt2,timeout,1000
dreal-conv/flyspeck/537.smt2,timeout,1000
bmc/collin_goriely_page_60.transcendental.k1.smt2,sat,0.01
dreal-conv/flyspeck/27.smt2,timeout,1000
dreal-conv/powersystems/dreal_file_5_10.smt2,sat (delta),37.69
metitarski/sqrt-problem-13-sqrt1.smt2,timeout,1000
dreal-conv/flyspeck/146.smt2,timeout,1000
metitarski/polypaver-bench-exp.smt2,unsat,0.3
bmc/heater_13.transcendental.k10.smt2,error: yices_smt2: /build/libpoly0-udZsPE/libpoly0-2.0/src/polynomial/coefficient.c:3054: coefficient_resolve_algebraic: Assertion `coefficient_is_univariate(A_alg)' failed. :: Command exited with non-zero status 21 :: 0.86,0.86
bmc/nav_01.transcendental.k4.smt2,unsat,0.04
dreal-conv/flyspeck/320.smt2,timeout,1000
bmc/strogatz_ex_6_6_1_reversible_system.transcendental.k3.smt2,sat (delta),0.04
dreal-conv/tests/lei_01.smt2,sat (delta),0.01
metitarski/atan-problem-2-weak2.smt2,timeout,1000
dreal-conv/flyspeck/826.smt2,timeout,1000
bmc/mirko_example_01.k2.smt2,unsat,0.09
bmc/man_maccallum_goriely_page_57.transcendental.k4.smt2,sat,0.03
metitarski/tan-problem-4.smt2,unsat,1.71
bmc/dai_gan_xhia_zhan_jsc14_ex1.transcendental.k10.smt2,unsat,0.05
dreal-conv/flyspeck/71.smt2,timeout,1000
bmc/nav_18.transcendental.k2.smt2,unsat,0.02
dreal-conv/flyspeck/361.smt2,timeout,1000
dreal-conv/flyspeck/378.smt2,timeout,1000
dreal-conv/flyspeck/474.smt2,timeout,1000
metitarski/log-upper-16.smt2,timeout,1000
dreal-conv/tests/scungao_01.smt2,sat,0.01
bmc/heater_03.transcendental.k3.smt2,timeout,1000
dreal-conv/flyspeck/392.smt2,timeout,1000
dreal-conv/flyspeck/768.smt2,timeout,1000
metitarski/cosec-problem-1a.smt2,unsat,14.5
dreal-conv/flyspeck/458.smt2,timeout,1000
bmc/dumortier_llibre_artes_ex_1_9b.transcendental.k5.smt2,sat,0.25
dreal-conv/flyspeck/277.smt2,timeout,1000
metitarski/exp-ln-2-weak.smt2,unsat,0.01
bmc/nav_16.transcendental.k5.smt2,timeout,1000
metitarski/exp-lower-18.smt2,unsat,0.01
bmc/nav_02.transcendental.k2.smt2,unsat,0.03
bmc/cfa_test0007.k5.smt2,unsat,0.01
bmc/sat_13.transcendental.k3.smt2,unsat,4.17
metitarski/sin-problem-5-weak.smt2,timeout,1000
bmc/lotka_volterra_fourth_quadrant.transcendental.k2.smt2,unsat,0.01
dreal-conv/flyspeck/32.smt2,timeout,1000
dreal-conv/flyspeck/109.smt2,timeout,1000
bmc/nav_13.transcendental.k3.smt2,unsat,0.02
metitarski/cosec-problem-3b.smt2,timeout,1000
bmc/nav_15.transcendental.k2.smt2,unsat,0.02
dreal-conv/tests/02.smt2,unsat,0.18
bmc/wiggins_ex_17_1_2.transcendental.k10.smt2,sat,0.03
metitarski/exp-fun-ineq-c-III-15.smt2,unsat,0.02
metitarski/log-upper-24.smt2,unsat,0.01
bmc/sat_12.transcendental.k2.smt2,unsat,2.58
